x1,x2,x3,x4,x5,x6,x7,x8,x9,y
59,54,68,65,90,14,73,32,27,1
33,98,11,52,23,0,5,7,14,1
60,13,96,58,65,3,2,97,53,0
74,82,51,81,88,21,24,48,1,1
81,79,93,13,54,7,84,88,15,1
94,54,67,77,26,86,74,38,79,1
99,100,80,10,97,2,27,74,27,1
89,63,53,75,45,26,3,89,22,1
48,40,68,17,76,96,81,93,89,1
75,25,89,8,12,40,32,66,71,1
86,38,99,52,92,17,97,69,58,1
91,87,3,58,28,16,40,100,81,1
20,28,4,48,92,6,75,54,12,1
76,89,46,88,18,94,35,91,50,1
39,58,80,9,46,20,0,59,53,1
73,59,45,63,69,40,89,79,28,1
91,76,91,31,56,86,11,78,3,1
40,3,66,97,55,23,42,53,45,0
19,14,65,57,97,16,79,56,81,0
64,36,91,13,38,47,72,4,47,1
22,27,56,17,7,76,77,46,19,0
88,88,97,12,12,55,18,60,18,1
92,45,48,3,39,11,22,28,92,1
34,52,40,3,33,32,33,14,38,1
2,8,36,63,82,30,82,79,19,0
5,20,64,13,70,78,86,80,36,0
59,58,10,76,46,88,54,74,86,1
90,17,38,37,30,5,33,38,45,1
88,67,39,49,51,41,79,47,33,1
70,82,69,14,77,21,25,88,41,1
63,53,71,42,50,53,7,56,11,1
71,72,21,33,15,34,84,24,41,1
90,78,100,40,73,86,80,64,23,1
18,90,84,25,28,35,0,93,29,1
49,22,43,99,37,27,17,98,50,1
54,28,53,16,40,24,65,65,11,1
73,4,55,39,97,69,73,22,35,1
31,51,47,14,40,63,72,91,27,1
84,99,67,82,22,8,23,60,61,1
17,51,50,17,66,30,48,15,69,1
25,3,53,7,75,68,81,58,66,0
14,52,98,62,25,67,51,36,19,0
8,37,63,63,83,84,55,83,35,0
16,28,67,33,43,98,81,54,11,0
92,96,40,96,43,95,85,93,43,1
17,8,82,75,99,15,80,11,53,0
13,86,86,37,69,77,56,90,42,1
47,51,12,42,3,51,62,9,11,1
84,51,78,75,85,23,17,39,22,1
44,32,24,46,56,94,53,18,41,1
0,9,45,65,100,17,24,75,72,0
41,93,60,85,95,59,69,11,9,1
63,99,52,21,5,79,41,84,41,1
77,75,7,90,97,92,71,91,59,1
74,74,84,65,42,79,2,92,62,1
45,3,30,25,94,76,70,53,9,1
69,30,16,5,46,66,60,21,69,1
55,74,70,15,17,75,32,13,59,1
91,67,97,30,44,56,60,62,73,1
39,81,53,30,48,92,99,21,45,1
27,23,91,71,86,41,86,96,34,0
72,59,6,28,42,22,42,93,39,1
24,32,0,24,48,29,12,29,14,1
92,14,37,3,99,87,87,10,37,1
91,46,35,30,79,44,16,98,67,1
70,12,2,69,100,88,55,40,95,1
25,29,5,98,10,34,16,93,95,1
48,1,81,21,40,49,45,27,97,0
9,20,2,80,64,8,15,40,76,1
20,86,92,96,14,97,65,82,1,1
94,57,77,78,100,2,97,73,46,1
97,83,70,2,25,26,97,16,82,1
12,86,93,10,42,58,86,89,11,1
83,66,53,38,2,56,52,32,22,1
87,13,58,79,48,60,63,69,88,1
57,44,78,50,96,83,13,74,45,1
97,80,81,60,19,39,11,83,100,1
0,62,77,72,21,41,15,11,25,0
18,7,33,73,19,55,97,74,27,0
87,80,62,31,100,71,52,67,74,1
73,41,23,53,26,54,86,8,24,1
81,100,88,37,88,96,30,58,41,1
79,21,10,44,6,93,60,39,19,1
95,62,38,36,41,74,26,53,9,1
34,74,92,79,20,20,50,13,43,1
46,74,24,12,38,65,54,45,74,1
50,39,48,96,51,49,43,40,0,1
21,39,30,39,34,40,2,6,1,1
11,93,18,23,44,20,76,22,16,1
75,53,3,20,1,42,63,39,87,1
44,88,14,30,100,74,39,90,54,1
29,56,66,80,2,99,21,83,68,1
22,80,50,6,62,80,34,18,15,1
44,39,28,60,2,63,53,65,35,1
39,70,20,48,8,28,78,87,9,1
86,76,25,49,52,32,96,59,58,1
66,100,6,11,51,14,86,92,88,1
88,68,45,43,91,87,10,91,85,1
98,75,54,13,81,89,29,25,2,1
43,62,9,95,45,38,22,96,22,1
13,45,11,70,22,87,19,88,65,1
9,44,50,47,89,82,67,97,75,1
90,40,89,35,7,46,44,92,84,1
54,69,95,80,33,82,69,38,72,1
97,93,66,99,17,100,52,24,30,1
31,41,40,41,91,9,11,2,46,1
96,24,34,0,70,54,80,49,9,1
80,77,83,9,18,6,83,38,52,1
42,28,56,24,53,52,44,47,43,1
98,15,5,13,73,75,40,5,44,1
36,61,22,82,41,34,79,23,85,1
50,99,51,73,19,41,78,83,62,1
76,29,24,68,97,47,46,52,67,1
18,84,90,79,16,58,70,73,2,1
62,42,81,37,51,62,82,26,9,1
15,39,75,34,65,73,16,93,35,0
57,25,21,6,47,95,3,72,17,1
3,78,52,23,36,42,53,28,88,1
24,84,54,76,24,58,57,62,87,1
97,35,81,82,81,96,21,94,95,1
91,54,80,58,62,19,26,84,80,1
14,46,100,45,72,51,8,74,69,0
48,90,6,83,85,44,84,6,69,1
44,47,91,9,25,3,25,15,64,0
66,95,81,14,21,35,58,57,62,1
3,24,41,90,46,42,45,87,21,0
99,93,39,73,13,54,86,96,72,1
70,15,6,43,25,35,30,52,27,1
62,34,78,54,79,52,45,22,76,1
44,16,5,76,2,88,55,47,34,1
37,100,66,87,82,36,76,43,98,1
56,79,39,71,8,95,1,97,87,1
47,60,40,47,45,80,44,90,22,1
92,46,14,92,38,33,2,4,99,1
16,41,15,9,52,22,60,76,10,1
59,94,95,7,85,3,19,97,42,1
75,48,0,39,39,49,71,30,76,1
80,36,92,52,91,65,90,32,47,1
42,37,34,98,94,24,74,63,53,1
92,11,23,56,9,18,48,71,61,1
60,87,6,90,53,62,77,13,68,1
47,76,34,15,33,49,25,53,61,1
61,18,52,89,71,80,84,65,32,1
59,36,72,78,64,38,63,92,92,1
55,34,83,94,24,70,83,56,0,1
13,79,100,52,26,6,0,36,86,0
82,26,22,98,98,0,31,46,80,1
50,17,10,80,34,15,94,23,96,1
35,13,10,79,16,14,43,5,51,1
43,53,25,21,26,95,72,59,74,1
95,71,92,65,77,92,65,88,90,1
80,85,81,6,82,44,99,16,17,1
15,40,88,5,84,7,87,46,33,0
17,74,56,39,68,37,21,93,6,1
30,83,20,25,4,47,79,67,42,1
10,16,83,14,18,64,85,64,25,0
82,40,33,84,95,7,93,7,99,1
18,13,26,74,76,41,48,90,39,1
59,41,9,76,26,58,22,65,18,1
84,76,4,83,20,77,92,65,91,1
55,73,64,13,54,54,9,17,12,1
72,79,33,65,3,85,35,28,6,1
27,35,68,83,27,34,29,5,95,0
99,11,89,95,40,13,100,25,97,1
4,15,47,52,84,100,19,90,29,0
17,1,70,29,32,21,13,89,25,0
68,19,77,88,1,60,87,51,21,1
4,76,57,82,44,10,52,18,14,1
3,22,73,57,78,42,49,52,15,0
85,15,60,4,31,77,17,88,80,1
67,89,38,80,89,22,38,95,36,1
31,52,88,71,30,21,47,23,9,0
50,3,74,88,18,65,70,8,9,0
98,90,57,44,19,69,45,56,55,1
46,54,11,70,24,100,36,4,42,1
55,98,27,29,39,78,97,61,4,1
62,43,13,52,93,47,39,56,65,1
30,23,18,73,29,4,29,96,52,1
41,42,31,76,92,31,47,72,99,1
34,14,64,10,66,69,89,32,10,0
40,99,34,58,43,90,38,28,46,1
35,78,27,0,40,68,48,63,65,1
10,100,6,57,97,55,89,49,50,1
57,15,97,0,3,14,14,20,80,0
28,3,69,14,14,68,48,70,60,0
28,73,5,70,42,47,99,23,94,1
63,89,80,0,66,33,90,82,77,1
95,44,28,6,12,4,3,67,18,1
75,83,92,44,6,34,43,85,27,1
41,32,24,62,76,22,72,71,78,1
89,13,18,2,43,16,67,98,33,1
32,81,96,98,88,53,47,72,56,1
19,86,84,14,74,94,3,16,25,1
36,51,100,60,43,71,16,97,92,0
92,70,93,77,20,38,5,69,18,1
75,16,24,54,18,30,84,9,44,1
31,3,95,86,35,33,38,27,89,0
43,63,78,41,13,77,68,35,15,1
63,9,31,22,76,87,28,45,49,1
77,8,86,50,45,70,30,43,86,0
60,66,59,94,87,29,61,39,6,1
76,100,61,37,33,99,70,63,34,1
82,44,34,83,67,37,86,94,36,1
43,43,87,49,74,40,29,63,68,0
3,18,20,61,26,47,68,70,25,1
88,67,90,39,24,4,96,44,48,1
62,51,85,94,23,26,50,80,54,1
75,26,9,74,34,92,76,36,2,1
12,56,92,45,78,31,70,30,30,0
19,22,61,71,33,82,77,25,34,0
39,54,57,49,91,37,28,22,93,1
80,87,0,66,58,33,55,85,37,1
41,100,98,68,99,90,4,87,95,1
61,74,61,9,96,27,64,85,8,1
79,59,82,31,69,4,18,47,24,1
58,48,34,97,78,26,87,22,75,1
79,53,52,56,72,61,82,1,35,1
49,0,57,77,53,5,43,42,64,0
45,23,34,56,12,65,36,31,0,1
4,82,85,48,43,87,45,70,40,1
34,43,45,14,63,86,55,79,10,1
28,75,53,21,94,73,71,84,51,1
85,19,2,90,55,62,2,96,85,1
87,13,46,74,67,85,87,99,81,1
37,57,99,99,49,58,40,48,3,0
38,31,36,41,50,27,31,74,4,1
79,96,73,24,34,45,87,82,0,1
19,70,60,80,52,76,83,97,65,1
73,37,19,27,1,75,93,67,68,1
19,92,64,9,68,44,73,68,79,1
49,97,75,52,7,95,62,51,80,1
52,15,70,99,61,68,90,84,52,0
55,16,10,75,29,61,99,93,13,1
44,89,41,97,76,72,71,90,68,1
98,76,53,11,18,18,63,78,58,1
59,31,94,86,100,43,70,40,48,0
26,46,45,46,53,83,5,7,90,1
51,79,18,4,91,61,97,62,99,1
25,88,52,76,69,56,79,9,9,1
95,78,54,22,77,27,37,11,51,1
73,72,2,47,24,22,99,85,64,1
27,28,31,54,5,29,0,13,8,1
88,5,11,40,12,20,34,34,87,1
5,100,98,44,22,1,12,49,18,1
18,0,100,21,5,83,31,77,79,0
95,22,57,24,98,52,68,19,85,1
49,81,67,73,59,4,17,5,25,1
19,29,29,56,86,78,15,67,30,1
25,93,30,82,22,87,63,10,59,1
94,19,23,74,22,78,87,95,34,1
12,52,68,65,53,7,40,33,86,0
20,2,69,94,7,48,64,69,26,0
61,6,94,47,16,79,2,38,69,0
30,100,89,78,9,100,7,9,36,1
97,15,10,66,3,72,91,51,99,1
88,50,45,100,97,42,86,16,95,1
64,57,29,30,48,80,88,64,23,1
7,15,96,12,57,72,19,31,7,0
6,47,78,39,74,76,99,26,57,0
17,87,84,55,7,45,96,47,24,1
12,84,50,86,59,39,72,31,11,1
3,23,46,42,99,71,20,35,3,0
13,3,77,26,5,46,34,51,96,0
51,58,47,7,7,60,85,49,91,1
68,15,79,86,5,13,41,85,47,1
1,2,77,91,66,49,27,38,67,0
100,31,25,45,84,62,77,13,77,1
56,40,17,57,86,34,87,76,94,1
37,34,33,56,46,42,64,86,31,1
29,18,52,60,95,7,47,80,26,0
65,28,81,84,64,16,48,17,56,1
55,99,14,91,76,33,20,22,13,1
30,31,75,63,71,87,7,82,76,0
93,25,74,55,58,25,17,21,53,1
91,65,34,58,33,33,17,48,31,1
49,58,80,33,7,78,52,81,88,1
79,91,36,39,62,27,80,1,29,1
83,91,29,38,61,92,43,46,19,1
50,20,13,52,55,56,86,56,36,1
24,49,6,15,29,6,32,37,27,1
35,70,75,50,1,42,18,63,90,1
89,70,60,92,24,65,3,73,39,1
22,19,8,63,67,3,90,88,23,1
36,70,97,71,49,71,80,43,19,1
2,38,27,48,20,20,55,14,51,1
4,98,20,39,24,57,8,65,1,1
48,72,81,64,38,20,53,34,72,1
16,44,51,79,9,3,2,7,5,1
62,66,3,75,89,16,58,47,40,1
19,43,48,60,45,89,8,70,20,1
12,95,30,68,81,17,91,86,72,1
7,9,11,80,38,78,100,76,40,1
27,94,76,75,73,15,17,14,75,1
50,1,88,95,20,63,85,12,15,0
40,38,2,1,87,76,29,77,91,1
44,45,31,1,37,31,78,33,70,1
29,26,72,26,34,58,46,3,52,0
45,43,61,83,58,18,53,9,20,1
9,55,56,65,13,93,49,98,65,1
93,66,1,75,91,71,19,98,68,1
78,48,90,59,1,97,91,38,88,1
30,35,50,34,27,1,67,23,100,1
27,2,39,82,19,58,50,90,97,0
76,0,12,95,36,10,30,60,0,1
41,50,9,80,99,56,22,81,16,1
16,59,8,55,93,87,9,94,27,1
31,46,48,37,63,21,54,34,59,1
97,83,1,55,14,39,66,27,90,1
35,40,23,92,14,71,58,87,96,1
72,22,23,37,14,95,74,58,94,1
50,63,84,56,73,81,94,72,46,1
96,12,13,61,95,85,11,35,40,1
49,78,86,78,13,81,77,93,4,1
92,14,92,72,12,41,88,45,0,1
58,76,95,32,54,100,16,83,55,1
67,79,86,31,94,95,87,15,89,1
89,1,32,91,17,17,92,66,2,1
18,20,100,54,66,43,9,62,29,0
72,57,74,23,82,12,46,6,35,1
64,53,18,51,49,22,2,17,82,1
43,3,7,93,12,2,58,96,62,1
26,45,93,69,11,58,84,25,36,0
38,53,92,30,4,92,45,67,1,0
77,34,95,96,26,5,6,5,19,1
53,18,40,2,28,5,75,69,17,1
75,27,89,89,87,92,46,99,41,1
44,92,56,40,32,77,40,44,2,1
33,63,43,6,17,14,36,21,72,1
89,86,52,82,80,98,5,72,100,1
32,39,80,29,51,21,6,64,4,0
88,37,62,60,100,49,24,87,17,1
2,41,83,75,64,60,99,98,98,0
55,0,46,4,57,78,6,78,62,1
69,72,99,12,36,76,68,45,35,1
76,3,26,60,97,55,76,36,63,1
95,46,11,14,36,85,31,20,8,1
9,88,0,23,100,28,45,33,91,1
64,60,77,1,22,31,42,84,77,1
64,19,45,32,12,31,68,11,1,1
50,67,93,58,42,30,37,91,42,1
17,13,24,28,51,44,58,60,19,1
92,63,29,57,84,66,44,7,98,1
81,96,30,29,72,48,38,99,60,1
43,39,1,58,92,9,27,68,79,1
79,1,98,43,71,9,27,16,17,0
71,73,11,63,82,99,0,42,78,1
74,3,50,58,97,9,60,73,90,1
8,13,62,61,17,93,90,8,21,0
36,82,44,69,77,25,96,91,27,1
68,100,99,92,56,66,76,67,30,1
92,23,83,93,32,97,42,76,72,1
18,0,55,30,44,30,5,84,88,0
56,59,32,90,64,97,42,66,7,1
44,73,27,33,13,48,29,13,87,1
70,75,8,27,22,44,12,37,87,1
36,41,2,86,21,58,62,97,48,1
87,47,80,76,26,69,92,75,10,1
22,39,72,47,68,61,36,54,46,0
75,43,44,84,71,79,65,92,0,1
26,56,50,60,60,79,13,97,62,1
74,78,83,61,44,2,21,6,25,1
41,55,22,42,70,56,66,32,4,1
42,80,2,46,24,43,85,46,80,1
70,58,79,36,51,63,51,28,8,1
4,90,19,7,37,1,34,71,55,1
19,54,96,85,94,52,90,61,56,0
35,57,57,62,19,37,77,31,81,1
82,24,10,19,18,11,56,93,77,1
53,90,46,60,8,28,13,15,60,1
98,31,0,83,62,7,10,57,16,1
85,42,0,22,16,3,15,11,39,1
79,98,1,61,48,13,13,98,56,1
40,38,7,90,82,59,55,80,99,1
91,90,67,9,56,15,6,14,79,1
52,76,55,67,40,64,46,19,7,1
10,10,6,89,11,70,82,35,34,1
42,98,95,50,78,77,62,81,98,1
85,92,95,100,97,56,18,10,45,1
93,50,66,25,49,56,47,30,14,1
36,95,64,16,69,13,85,85,60,1
61,53,4,65,29,48,17,59,51,1
81,94,28,53,70,97,26,87,9,1
78,49,26,51,70,59,44,23,51,1
23,14,89,5,35,38,92,46,8,0
95,84,97,58,18,17,30,89,51,1
56,56,60,56,55,71,76,14,7,1
12,12,4,54,54,80,33,27,38,1
91,73,51,71,54,0,54,92,15,1
50,53,0,47,66,3,34,50,75,1
11,2,40,61,95,76,100,13,81,0
31,1,19,5,55,40,6,95,86,1
100,71,54,31,88,76,74,56,59,1
91,51,72,30,43,86,35,36,12,1
24,21,49,84,58,44,50,38,84,0
27,83,64,40,64,71,60,20,17,1
21,71,93,2,83,48,26,12,77,0
71,49,23,48,83,94,39,60,59,1
73,0,77,98,9,62,28,56,34,0
57,64,31,34,51,48,97,51,56,1
63,98,9,61,65,75,32,58,56,1
19,87,81,5,85,83,59,57,98,1
84,23,100,21,17,16,45,37,65,1
98,22,67,86,44,3,64,96,86,1
20,77,56,77,26,91,19,92,90,1
39,43,14,73,64,3,37,95,5,1
98,41,71,87,72,80,2,18,81,1
18,90,48,15,0,13,20,47,69,1
14,2,54,55,18,89,47,96,78,0
73,13,67,71,25,62,99,46,3,1
31,51,16,64,74,97,35,23,47,1
61,62,75,97,22,4,73,56,34,1
49,51,40,34,81,1,6,80,100,1
57,63,56,38,38,42,70,70,12,1
80,71,23,56,34,10,14,78,71,1
52,35,93,97,95,51,83,88,3,0
86,3,71,74,97,72,23,86,45,1
17,29,49,18,9,65,90,25,13,0
6,56,2,15,66,40,20,97,95,1
27,36,34,11,32,76,96,37,28,1
99,83,73,62,14,12,89,31,56,1
45,52,63,67,96,60,36,5,68,1
11,48,77,27,16,47,41,81,40,0
91,24,79,44,66,28,63,99,74,1
33,22,88,87,25,79,73,59,55,0
99,63,100,7,28,19,53,48,63,1
57,27,37,71,94,62,21,83,23,1
30,5,3,69,41,47,79,69,28,1
71,47,9,42,87,12,39,63,67,1
92,48,25,66,26,48,31,80,48,1
15,92,45,92,12,18,35,74,83,1
85,67,59,51,90,4,99,15,92,1
78,26,81,81,45,52,75,94,7,1
62,99,90,65,21,15,40,40,58,1
82,36,53,75,66,43,36,67,86,1
65,83,36,71,90,25,26,82,36,1
77,96,19,1,10,34,61,54,57,1
81,66,51,62,33,94,51,79,81,1
1,45,52,10,42,55,36,31,73,0
53,4,63,21,46,68,95,85,22,0
10,13,67,75,64,59,83,38,53,0
59,2,0,80,10,78,59,98,89,1
98,5,11,33,16,88,64,75,0,1
61,100,27,20,6,23,67,13,16,1
20,51,16,44,71,23,55,39,31,1
83,73,84,92,2,50,47,48,5,1
71,75,66,4,12,70,44,0,88,1
57,29,44,44,45,18,88,49,97,1
87,12,39,93,22,92,93,2,61,1
57,47,93,100,66,32,36,7,100,1
19,61,62,53,52,16,63,7,69,1
6,78,63,9,59,42,39,2,65,1
39,5,43,18,3,26,34,4,95,1
31,56,43,39,83,31,69,80,33,1
24,22,67,26,81,76,74,24,5,0
81,52,4,45,12,39,9,93,81,1
48,33,100,67,46,77,96,27,93,0
20,93,9,97,45,90,43,18,30,1
80,18,20,3,87,29,35,62,19,1
39,47,7,18,66,41,1,19,39,1
58,38,37,85,59,64,74,56,75,1
69,39,46,32,84,0,33,81,82,1
24,78,0,90,18,71,35,37,40,1
24,52,4,77,55,12,75,74,100,1
62,13,76,23,39,75,100,50,78,0
52,47,59,89,38,79,5,14,37,1
16,79,69,44,21,100,85,46,36,1
77,28,27,60,61,77,85,4,9,1
91,80,2,31,11,73,2,41,26,1
6,54,15,57,3,14,5,3,83,1
2,37,12,44,50,34,85,30,68,1
97,46,42,68,41,86,64,96,65,1
7,16,94,44,96,11,13,9,25,0
7,50,27,90,20,65,73,37,9,1
38,92,73,84,75,71,61,67,100,1
97,67,76,10,11,40,97,42,57,1
54,25,56,2,20,47,4,47,58,1
97,87,50,8,8,61,76,92,35,1
30,83,43,98,98,59,13,57,82,1
44,85,58,46,19,39,37,16,63,1
91,40,22,75,13,53,38,79,84,1
32,79,28,91,89,70,14,73,76,1
75,93,22,9,49,4,17,40,16,1
77,8,64,67,77,44,2,33,77,1
72,54,34,18,36,43,67,26,79,1
32,56,74,77,44,90,25,77,76,1
67,65,52,24,2,75,58,6,70,1
23,16,0,92,90,39,68,72,38,1
86,93,73,90,39,38,24,28,91,1
48,74,2,28,23,72,1,5,73,1
39,21,2,63,90,10,45,25,16,1
29,6,8,94,0,51,91,16,3,1
27,29,61,57,98,73,24,85,12,0
89,23,47,46,34,86,46,17,64,1
78,11,29,38,45,56,65,5,14,1
91,57,24,41,74,11,61,90,88,1
90,30,15,50,100,12,50,93,76,1
36,72,20,84,34,65,67,26,6,1
95,95,15,58,62,32,24,66,67,1
58,2,33,33,3,37,80,79,49,1
66,49,19,64,86,22,80,97,71,1
43,46,50,59,25,36,56,87,28,1
69,46,27,5,16,85,74,93,5,1
67,40,21,83,25,84,62,13,84,1
75,39,90,21,4,15,18,79,29,1
82,20,6,64,40,20,51,21,93,1
57,90,98,84,66,50,87,24,48,1
21,35,10,50,37,100,100,58,42,1
16,98,53,98,19,23,47,47,63,1
46,15,15,12,100,69,13,30,23,1
86,10,6,18,13,97,32,78,81,1
93,46,22,79,76,74,86,67,68,1
8,69,81,70,60,38,34,44,15,0
62,29,52,30,4,42,27,8,26,1
88,19,95,31,60,14,68,69,89,1
90,24,11,58,19,12,36,38,1,1
86,10,74,37,91,72,68,1,58,1
34,13,59,9,33,81,84,21,39,0
61,9,76,17,21,43,20,75,97,0
10,55,50,49,78,90,27,68,90,1
6,13,92,10,1,3,12,12,63,0
26,88,45,71,74,0,15,7,93,1
27,92,59,28,82,99,25,60,33,1
99,92,11,58,53,50,95,6,61,1
97,20,28,15,96,27,28,57,57,1
51,31,63,16,92,78,49,40,47,1
89,33,40,43,56,49,44,32,38,1
47,61,54,78,67,11,100,47,38,1
71,94,18,80,8,35,89,45,85,1
52,15,15,44,85,51,10,19,50,1
18,47,72,15,20,87,43,96,100,0
35,66,74,73,87,83,82,34,23,1
40,49,97,94,87,51,16,3,78,0
99,36,89,25,29,92,69,94,30,1
76,22,64,35,7,9,77,72,15,1
51,41,51,80,69,15,87,81,16,1
39,8,41,70,91,79,77,20,9,1
17,1,39,71,3,60,71,24,37,0
18,15,62,78,19,87,25,82,16,0
44,4,41,12,77,49,62,84,92,1
25,81,46,47,76,91,25,12,46,1
84,47,31,33,32,74,44,68,85,1
75,61,46,50,13,85,50,38,31,1
98,75,94,34,0,88,75,34,93,1
95,34,97,58,92,36,71,20,11,1
82,66,57,53,3,45,7,66,79,1
36,86,81,83,11,83,72,77,68,1
94,56,74,65,86,22,58,66,68,1
50,6,87,74,61,61,17,26,17,0
82,35,1,65,32,61,85,86,66,1
59,61,77,72,94,19,9,15,8,1
42,29,48,58,75,85,28,45,82,1
34,14,6,28,29,25,55,50,37,1
42,97,1,86,36,70,67,99,64,1
22,86,42,52,81,94,6,12,95,1
33,31,96,95,20,55,69,44,79,0
18,96,100,7,50,48,52,82,51,1
73,18,12,20,39,73,87,47,76,1
46,24,73,81,1,39,21,52,35,0
92,55,31,4,79,59,48,88,4,1
98,81,9,77,2,53,7,88,59,1
3,89,31,74,18,56,30,93,9,1
94,15,39,57,72,13,88,4,85,1
7,81,32,60,95,52,65,98,73,1
0,48,48,58,47,78,92,83,86,0
18,11,15,99,76,99,71,37,41,1
97,81,68,81,5,67,94,63,89,1
6,58,92,90,37,31,45,41,3,0
50,49,47,86,30,17,75,49,39,1
76,84,18,49,9,7,37,33,0,1
1,82,32,35,35,67,99,96,18,1
38,15,86,12,67,78,91,85,77,0
95,71,59,16,17,23,20,45,63,1
94,43,77,77,83,37,48,10,19,1
19,57,99,67,19,50,57,87,30,0
46,17,13,16,77,98,47,47,17,1
31,72,20,72,61,27,59,62,15,1
69,64,41,46,59,16,65,13,76,1
37,96,85,66,72,96,91,66,96,1
78,88,73,59,6,49,90,18,62,1
12,12,95,17,0,46,97,22,25,0
41,7,91,100,0,91,88,67,53,0
85,41,80,18,82,85,0,43,91,1
37,68,3,29,28,18,72,27,76,1
5,92,40,52,48,26,11,70,97,1
49,14,28,35,85,69,46,0,51,1
89,81,53,54,50,66,29,75,51,1
82,41,13,24,17,95,91,84,27,1
50,53,76,17,77,85,86,13,33,1
43,60,55,47,3,72,76,58,10,1
49,96,94,66,76,88,96,92,27,1
0,78,59,61,48,54,50,42,47,1
40,32,45,66,33,34,78,10,43,1
70,21,16,60,63,93,7,63,2,1
99,57,42,3,55,95,81,21,76,1
24,1,88,2,83,7,47,17,49,0
28,61,21,94,48,34,31,62,47,1
13,0,13,40,79,88,23,35,83,0
34,24,65,22,65,52,44,53,70,0
66,76,23,53,23,59,99,2,9,1
57,38,83,41,83,34,52,86,19,1
57,16,65,96,32,47,24,99,86,1
83,59,40,68,84,87,5,5,55,1
74,46,10,4,2,23,66,58,63,1
18,43,20,36,81,100,60,88,62,1
17,100,10,81,54,9,71,26,45,1
43,80,64,43,23,89,92,24,0,1
77,18,23,24,73,73,67,81,59,1
5,47,22,34,10,61,73,34,54,1
89,31,55,26,9,48,18,89,22,1
78,69,66,50,6,47,61,26,59,1
60,16,28,59,96,43,51,22,11,1
16,9,8,57,97,51,43,54,97,1
93,76,85,24,85,49,20,33,59,1
16,98,87,74,14,39,22,2,55,1
79,36,66,21,62,91,43,59,10,1
71,56,80,33,90,63,62,86,48,1
13,83,0,10,81,86,91,79,52,1
91,58,100,9,14,90,10,14,80,1
11,46,43,56,55,10,34,68,90,1
86,92,74,9,21,51,55,21,96,1
9,77,73,7,32,73,72,21,54,1
73,17,81,71,20,71,99,100,31,1
5,98,87,76,85,88,47,50,45,1
5,63,15,2,57,99,60,18,89,1
86,3,3,65,65,43,31,18,14,1
72,30,25,64,21,22,30,37,65,1
84,94,71,17,79,64,79,6,47,1
78,98,64,34,70,2,68,59,81,1
37,38,28,43,26,73,59,2,16,1
12,10,82,65,7,69,97,80,6,0
25,93,92,14,56,50,59,8,64,1
16,10,69,37,48,76,54,29,25,0
95,26,55,49,54,59,13,49,2,1
96,24,73,68,29,98,19,71,88,1
27,60,2,99,52,26,21,96,76,1
76,18,70,78,47,0,46,97,62,1
25,44,28,90,25,44,71,32,39,1
4,72,17,44,15,98,26,48,11,1
82,46,75,44,23,36,61,16,64,1
71,74,45,54,15,32,74,22,94,1
27,88,19,83,0,35,65,74,88,1
65,62,30,35,1,44,10,53,93,1
56,17,4,80,65,94,23,61,58,1
16,29,45,75,96,95,97,9,20,0
95,55,53,22,87,38,15,63,21,1
85,90,62,37,58,77,77,68,97,1
57,66,96,83,93,57,58,2,80,1
40,43,93,59,66,63,38,40,45,0
77,7,37,78,57,33,96,76,27,1
30,15,30,46,41,1,68,82,14,1
94,12,63,76,16,62,49,6,56,1
73,94,16,84,89,53,9,31,60,1
43,5,43,72,72,83,40,41,48,1
94,86,59,66,23,29,6,92,78,1
40,15,1,51,97,99,98,100,47,1
8,93,97,31,25,36,47,98,2,1
7,98,2,52,99,51,87,40,69,1
43,96,6,89,96,88,82,46,55,1
0,98,81,58,41,67,5,64,67,1
5,83,91,87,83,13,29,41,24,0
61,6,86,5,42,86,7,65,44,0
32,74,70,68,69,76,20,3,45,1
47,76,65,74,57,37,28,14,26,1
53,45,70,89,31,49,34,34,33,1
20,94,46,84,16,97,53,64,78,1
96,26,38,12,51,88,42,47,45,1
77,47,95,64,82,56,59,26,78,1
15,82,30,50,68,60,71,82,7,1
87,28,88,28,36,19,86,36,92,1
39,29,77,65,93,95,95,3,13,0
73,42,39,59,2,51,90,63,13,1
91,74,93,88,74,44,21,87,30,1
81,71,76,100,33,34,3,98,12,1
13,81,57,73,63,83,27,73,73,1
15,99,4,42,38,46,87,40,13,1
32,3,36,13,22,81,3,27,89,0
27,31,5,100,66,95,13,47,30,1
69,30,86,81,84,38,62,74,67,1
24,47,74,15,75,78,83,80,40,0
63,16,62,43,64,61,49,13,64,1
9,100,1,22,80,96,70,39,98,1
14,55,58,73,32,2,100,17,29,1
79,66,47,73,67,71,54,8,25,1
23,84,85,58,76,59,8,67,64,1
22,10,7,90,61,36,81,56,53,1
59,91,43,53,24,38,43,26,45,1
75,41,98,21,88,4,44,96,93,1
49,30,44,72,51,18,32,59,5,1
48,58,36,75,42,13,57,95,78,1
28,91,67,43,53,82,72,73,86,1
44,42,73,9,80,64,38,12,29,1
83,6,16,65,78,3,81,78,0,1
94,31,12,94,4,82,70,92,77,1
64,39,80,53,73,5,8,33,12,1
42,63,30,9,67,30,5,33,75,1
73,48,42,66,7,9,25,61,15,1
16,67,96,32,47,58,21,87,76,0
9,8,7,25,38,63,76,7,37,1
